"competition","club","player","position","reason","matches_missed","age","injury","yellow_cards","injured_since","injured_until","data_type","since","until","player_market_value","player_url","nationality","second_nationality"
"Nemzeti Bajnokság","Paksi FC","Martin Ádám","Centre-Forward",NA,NA,31,"Patellar tendon problems",NA,NA,NA,"injuries",NA,NA,4e+05,"https://www.transfermarkt.com/martin-adam/profil/spieler/220635","Hungary",NA
"Nemzeti Bajnokság","Zalaegerszegi TE FC","Martin Barbarics","Goalkeeper",NA,NA,19,"Cruciate ligament surgery",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/martin-barbarics/profil/spieler/1296752","Hungary",NA
"Nemzeti Bajnokság","Nyíregyháza Spartacus","Balázs Tóth","Goalkeeper",NA,NA,21,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,3e+05,"https://www.transfermarkt.com/balazs-toth/profil/spieler/648900","Hungary",NA
"efbet Liga","Lokomotiv Sofia","Jordon Ibe","Right Winger","visa issues",1,29,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"efbet Liga","Cherno More Varna","Nikolay Zlatev","Right Winger","Yellow card suspension",1,20,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"efbet Liga","CSKA Sofia","Bruno Jordão","Defensive Midfield","Yellow card suspension",1,27,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"efbet Liga","Septemvri Sofia","Kubrat Onasci","Centre-Back","Red card suspension",1,19,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"efbet Liga","Lokomotiv Sofia","Reyan Daskalov","Defensive Midfield","Yellow card suspension",2,30,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"efbet Liga","Lokomotiv Sofia","Reyan Daskalov","Defensive Midfield",NA,NA,30,NA,9,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Dobrudzha Dobrich","Bogdan Kostov","Right-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Dobrudzha Dobrich","Malick Fall","Defensive Midfield",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Dobrudzha Dobrich","Lucas Cardoso","Central Midfield",NA,NA,29,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Dobrudzha Dobrich","Anton Ivanov","Left Winger",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Lokomotiv Plovdiv","Efe Ali","Defensive Midfield",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Spartak Varna","Mateo Juric-Petrasilo","Centre-Back",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Cherno More Varna","Nikolay Zlatev","Right Winger",NA,NA,20,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Levski Sofia","Mustapha Sangaré","Centre-Forward",NA,NA,26,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Septemvri Sofia","Bertrand Fourrier","Centre-Forward",NA,NA,28,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Montana","Kostadin Iliev","Centre-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Montana","Boris Dimitrov","Centre-Forward",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Arda Kardzhali","David Idowu","Centre-Back",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Spartak Varna","Maksym Kovalyov","Goalkeeper",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Lokomotiv Sofia","Sadio Dembélé","Centre-Back",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Botev Vratsa","Martin Smolenski","Attacking Midfield",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Botev Vratsa","Daniel Genov","Right Winger",NA,NA,36,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Montana","Christopher Acheampong","Right-Back",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Septemvri Sofia","Yoan Baurenski","Defensive Midfield",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Lokomotiv Plovdiv","Martin Ruskov","Centre-Back",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","CSKA Sofia","Ángelo Martino","Left-Back",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Beroe Stara Zagora","Caio Lopes","Central Midfield",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Arda Kardzhali","Svetoslav Kovachev","Right Winger",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Lokomotiv Sofia","Angel Lyaskov","Left-Back",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Arda Kardzhali","Dimitar Velkovski","Left-Back",NA,NA,30,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"efbet Liga","Botev Plovdiv","Henrique Jocú","Defensive Midfield",NA,NA,24,"Ankle injury",NA,NA,NA,"injuries",NA,NA,4e+05,"https://www.transfermarkt.com/henrique-jocu/profil/spieler/479636","Portugal","Guinea-Bissau"
"efbet Liga","CSKA 1948","Petar Marinov","Goalkeeper",NA,NA,25,"unknown injury",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/petar-marinov/profil/spieler/897853","Bulgaria",NA
"efbet Liga","Arda Kardzhali","Georgi Nikolov","Centre-Forward",NA,NA,23,"Cruciate ligament surgery",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/georgi-nikolov/profil/spieler/465082","Bulgaria",NA
"efbet Liga","Botev Vratsa","Martin Achkov","Left-Back",NA,NA,26,"unknown injury",NA,NA,NA,"injuries",NA,NA,4e+05,"https://www.transfermarkt.com/martin-achkov/profil/spieler/693342","Bulgaria",NA
"efbet Liga","Montana","Borislav Damyanov","Right Winger",NA,NA,27,"unknown injury",NA,NA,NA,"injuries",NA,NA,50000,"https://www.transfermarkt.com/borislav-damyanov/profil/spieler/438562","Bulgaria",NA
"efbet Liga","Montana","Márcio Rosa","Goalkeeper",NA,NA,28,"Appendicitis",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/marcio-rosa/profil/spieler/398048","Cape Verde","Portugal"
"efbet Liga","Dobrudzha Dobrich","Zdravko Serafimov","Centre-Back",NA,NA,22,"Meniscus injury",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/zdravko-serafimov/profil/spieler/1052423","Bulgaria",NA
"efbet Liga","Slavia Sofia","Diego Ferraresso","Right-Back",NA,NA,33,"unknown injury",NA,NA,NA,"injuries",NA,NA,150000,"https://www.transfermarkt.com/diego-ferraresso/profil/spieler/120104","Bulgaria","Brazil"
"efbet Liga","Botev Plovdiv","Todor Nedelev","Attacking Midfield",NA,NA,32,"unknown injury",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/todor-nedelev/profil/spieler/217593","Bulgaria",NA
"efbet Liga","Lokomotiv Plovdiv","Kaloyan Kostov","Centre-Back",NA,NA,21,"Torn ligaments",NA,NA,NA,"injuries",NA,NA,150000,"https://www.transfermarkt.com/kaloyan-kostov/profil/spieler/715522","Bulgaria",NA
"efbet Liga","Lokomotiv Plovdiv","Julien Lamy","Left Winger",NA,NA,26,"Virus",NA,NA,NA,"injuries",NA,NA,450000,"https://www.transfermarkt.com/julien-lamy/profil/spieler/652517","France","Cameroon"
"efbet Liga","Cherno More Varna","Dimitar Tonev","Attacking Midfield",NA,NA,24,"unknown injury",NA,NA,NA,"injuries",NA,NA,4e+05,"https://www.transfermarkt.com/dimitar-tonev/profil/spieler/717558","Bulgaria",NA
"efbet Liga","Cherno More Varna","Tsvetomir Panov","Right-Back",NA,NA,36,"unknown injury",NA,NA,NA,"injuries",NA,NA,50000,"https://www.transfermarkt.com/tsvetomir-panov/profil/spieler/136063","Bulgaria",NA
"efbet Liga","Lokomotiv Sofia","Patrik-Gabriel Galchev","Right-Back",NA,NA,24,"Ankle injury",NA,NA,NA,"injuries",NA,NA,9e+05,"https://www.transfermarkt.com/patrik-gabriel-galchev/profil/spieler/820370","Bulgaria","Spain"
"efbet Liga","Lokomotiv Sofia","Ante Aralica","Centre-Forward",NA,NA,29,"Achilles tendon rupture",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/ante-aralica/profil/spieler/340199","Croatia",NA
"efbet Liga","Lokomotiv Sofia","Simeon Slavchev","Defensive Midfield",NA,NA,32,"unknown injury",NA,NA,NA,"injuries",NA,NA,1e+05,"https://www.transfermarkt.com/simeon-slavchev/profil/spieler/169006","Bulgaria",NA
"efbet Liga","Slavia Sofia","Denislav Aleksandrov","Left Winger",NA,NA,28,"unknown injury",NA,NA,NA,"injuries",NA,NA,4e+05,"https://www.transfermarkt.com/denislav-aleksandrov/profil/spieler/339777","Bulgaria",NA
"efbet Liga","Ludogorets Razgrad","Georgi Terziev","Centre-Back",NA,NA,33,"Cruciate ligament surgery",NA,NA,NA,"injuries",NA,NA,50000,"https://www.transfermarkt.com/georgi-terziev/profil/spieler/95790","Bulgaria",NA
"efbet Liga","Ludogorets Razgrad","Edvin Kurtulus","Centre-Back",NA,NA,25,"unknown injury",NA,NA,NA,"injuries",NA,NA,3500000,"https://www.transfermarkt.com/edvin-kurtulus/profil/spieler/555058","Sweden","Kosovo"
"efbet Liga","Beroe Stara Zagora","Viktorio Valkov","Centre-Back",NA,NA,19,"Torn ligaments",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/viktorio-valkov/profil/spieler/1153574","Bulgaria",NA
"Bundesliga","TSV Hartberg","Jürgen Heil","Right Midfield","Yellow card suspension",1,28,NA,NA,NA,NA,"suspensions",NA,NA,NA,NA,NA,NA
"Bundesliga","FC Blau-Weiss Linz","Thomas Goiginger","Left Winger",NA,NA,32,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Wolfsberger AC","Rene Renner","Left-Back",NA,NA,32,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Grazer AK 1902","Murat Satin","Central Midfield",NA,NA,29,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","WSG Tirol","Johannes Naschberger","Central Midfield",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","FC Blau-Weiss Linz","Martin Moormann","Centre-Back",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","LASK","George Bello","Left-Back",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","TSV Hartberg","Tom Ritzy Hülsmann","Goalkeeper",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","WSG Tirol","Marco Boras","Centre-Back",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Grazer AK 1902","Ramiz Harakaté","Right Winger",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","Red Bull Salzburg","Soumaïla Diabaté","Defensive Midfield",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","SV Ried","Kingstone Mutandwa","Centre-Forward",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Bundesliga","WSG Tirol","Quincy Butler","Right Midfield",NA,NA,24,"Knee injury",NA,NA,NA,"injuries",NA,NA,6e+05,"https://www.transfermarkt.com/quincy-butler/profil/spieler/533350","United States",NA
"Bundesliga","Red Bull Salzburg","Maurits Kjaergaard","Central Midfield",NA,NA,22,"Calf problems",NA,NA,NA,"injuries",NA,NA,1e+07,"https://www.transfermarkt.com/maurits-kjaergaard/profil/spieler/610405","Denmark",NA
"Bundesliga","Red Bull Salzburg","Sota Kitano","Right Midfield",NA,NA,21,"Thigh problems",NA,NA,NA,"injuries",NA,NA,2500000,"https://www.transfermarkt.com/sota-kitano/profil/spieler/671114","Japan",NA
"Bundesliga","Red Bull Salzburg","Christian Zawieschitzky","Goalkeeper",NA,NA,18,"Back injury",NA,NA,NA,"injuries",NA,NA,1e+06,"https://www.transfermarkt.com/christian-zawieschitzky/profil/spieler/915421","Austria",NA
"Bundesliga","Red Bull Salzburg","Anrie Chase","Centre-Back",NA,NA,21,"Torn muscle fiber in the adductor area",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/anrie-chase/profil/spieler/948537","Japan","United States"
"Bundesliga","Red Bull Salzburg","John Mellberg","Centre-Back",NA,NA,19,"Knee injury",NA,NA,NA,"injuries",NA,NA,2e+06,"https://www.transfermarkt.com/john-mellberg/profil/spieler/1072724","Sweden",NA
"Bundesliga","LASK","Art Smakaj","Defensive Midfield",NA,NA,22,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/art-smakaj/profil/spieler/943160","Kosovo","Croatia"
"Bundesliga","FC Blau-Weiss Linz","Thomas Goiginger","Left Winger",NA,NA,32,"Muscle injury",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/thomas-goiginger/profil/spieler/189912","Austria",NA
"Bundesliga","FC Blau-Weiss Linz","Anderson","Right-Back",NA,NA,27,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/anderson/profil/spieler/494830","Brazil",NA
"Bundesliga","FC Blau-Weiss Linz","Matthias Wetschka","Centre-Back",NA,NA,20,"Foot injury",NA,NA,NA,"injuries",NA,NA,50000,"https://www.transfermarkt.com/matthias-wetschka/profil/spieler/808711","Austria",NA
"Bundesliga","WSG Tirol","Lukas Sulzbacher","Right-Back",NA,NA,25,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,450000,"https://www.transfermarkt.com/lukas-sulzbacher/profil/spieler/375355","Austria",NA
"Bundesliga","Red Bull Salzburg","Justin Omoregie","Central Midfield",NA,NA,22,"Achilles tendon rupture",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/justin-omoregie/profil/spieler/581880","Austria",NA
"Bundesliga","SCR Altach","Alexander Gorgon","Attacking Midfield",NA,NA,37,"Vein occlusion",NA,NA,NA,"injuries",NA,NA,1e+05,"https://www.transfermarkt.com/alexander-gorgon/profil/spieler/45425","Austria",NA
"Bundesliga","SCR Altach","Daniel Antosch","Goalkeeper",NA,NA,25,"Thumb injury",NA,NA,NA,"injuries",NA,NA,250000,"https://www.transfermarkt.com/daniel-antosch/profil/spieler/346842","Austria",NA
"Bundesliga","SCR Altach","Diego Madritsch","Central Midfield",NA,NA,20,"Shoulder injury",NA,NA,NA,"injuries",NA,NA,1e+05,"https://www.transfermarkt.com/diego-madritsch/profil/spieler/742012","Austria",NA
"Bundesliga","SCR Altach","Paul Piffer","Goalkeeper",NA,NA,19,"unknown injury",NA,NA,NA,"injuries",NA,NA,75000,"https://www.transfermarkt.com/paul-piffer/profil/spieler/842218","Austria",NA
"Bundesliga","SCR Altach","Salif Tietietta","Attacking Midfield",NA,NA,21,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,1e+05,"https://www.transfermarkt.com/salif-tietietta/profil/spieler/1245829","Burkina Faso",NA
"Bundesliga","Wolfsberger AC","Dominik Baumgartner","Centre-Back",NA,NA,29,"Ankle ligament tear",NA,NA,NA,"injuries",NA,NA,9e+05,"https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906","Austria",NA
"Bundesliga","Wolfsberger AC","David Skubl","Goalkeeper",NA,NA,24,"Meniscus injury",NA,NA,NA,"injuries",NA,NA,1e+05,"https://www.transfermarkt.com/david-skubl/profil/spieler/443936","Austria",NA
"Bundesliga","TSV Hartberg","Paul Komposch","Centre-Back",NA,NA,24,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,1e+06,"https://www.transfermarkt.com/paul-komposch/profil/spieler/452461","Austria",NA
"Bundesliga","TSV Hartberg","Jed Drew","Right Winger",NA,NA,22,"Back injury",NA,NA,NA,"injuries",NA,NA,550000,"https://www.transfermarkt.com/jed-drew/profil/spieler/1000284","Australia",NA
"Bundesliga","Rapid Vienna","Jean Marcelin","Centre-Back",NA,NA,25,"Hamstring injury",NA,NA,NA,"injuries",NA,NA,8e+05,"https://www.transfermarkt.com/jean-marcelin/profil/spieler/475412","Madagascar","France"
"Bundesliga","Austria Vienna","Romeo Vucic","Centre-Forward",NA,NA,22,"Cartilage damage",NA,NA,NA,"injuries",NA,NA,3e+05,"https://www.transfermarkt.com/romeo-vucic/profil/spieler/566630","Austria",NA
"Bundesliga","Austria Vienna","Florian Wustinger","Defensive Midfield",NA,NA,22,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,250000,"https://www.transfermarkt.com/florian-wustinger/profil/spieler/602792","Austria",NA
"Bundesliga","Austria Vienna","Ziad El Sheiwi","Left-Back",NA,NA,21,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/ziad-el-sheiwi/profil/spieler/689271","Austria",NA
"Bundesliga","Austria Vienna","Noah Botic","Centre-Forward",NA,NA,23,"Broken ankle",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/noah-botic/profil/spieler/703655","Australia","Croatia"
"Bundesliga","Austria Vienna","Abdoulaye Kanté","Centre-Forward",NA,NA,20,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,2e+05,"https://www.transfermarkt.com/abdoulaye-kante/profil/spieler/1288949","Cote d'Ivoire",NA
"Bundesliga","SK Sturm Graz","Dimitri Lavalée","Centre-Back",NA,NA,28,"Cruciate ligament injury",NA,NA,NA,"injuries",NA,NA,3e+06,"https://www.transfermarkt.com/dimitri-lavalee/profil/spieler/420890","Belgium",NA
"Bundesliga","Rapid Vienna","Bendegúz Bolla","Right-Back",NA,NA,26,"Hip problems",NA,NA,NA,"injuries",NA,NA,2500000,"https://www.transfermarkt.com/bendeguz-bolla/profil/spieler/439351","Hungary",NA
"Bundesliga","Rapid Vienna","Tobias Børkeeiet","Defensive Midfield",NA,NA,26,"Cartilage damage",NA,NA,NA,"injuries",NA,NA,4e+05,"https://www.transfermarkt.com/tobias-borkeeiet/profil/spieler/458537","Norway",NA
"Bundesliga","Austria Vienna","Manprit Sarkaria","Centre-Forward",NA,NA,29,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,8e+05,"https://www.transfermarkt.com/manprit-sarkaria/profil/spieler/288690","Austria",NA
"Bundesliga","Rapid Vienna","Noah Bischof","Centre-Forward",NA,NA,22,"Ankle injury",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/noah-bischof/profil/spieler/519444","Austria",NA
"Bundesliga","Rapid Vienna","Serge-Philippe Raux-Yao","Centre-Back",NA,NA,26,"Ankle injury",NA,NA,NA,"injuries",NA,NA,5e+06,"https://www.transfermarkt.com/serge-philippe-raux-yao/profil/spieler/683891","France","Cote d'Ivoire"
"Bundesliga","Rapid Vienna","Jakob Schöller","Centre-Back",NA,NA,19,"Shoulder injury",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/jakob-scholler/profil/spieler/715893","Austria",NA
"Bundesliga","SV Ried","Dominik Stöger","Goalkeeper",NA,NA,19,"unknown injury",NA,NA,NA,"injuries",NA,NA,10000,"https://www.transfermarkt.com/dominik-stoger/profil/spieler/842187","Austria",NA
"Bundesliga","SV Ried","Nermin Mesic","Central Midfield",NA,NA,19,"Cruciate ligament tear",NA,NA,NA,"injuries",NA,NA,NA,"https://www.transfermarkt.com/nermin-mesic/profil/spieler/1046130","Germany","Bosnia-Herzegovina"
"Bundesliga","Grazer AK 1902","Petar Filipovic","Centre-Back",NA,NA,35,"Hip problems",NA,NA,NA,"injuries",NA,NA,150000,"https://www.transfermarkt.com/petar-filipovic/profil/spieler/85922","Germany","Croatia"
"Bundesliga","Grazer AK 1902","Jacob Italiano","Left-Back",NA,NA,24,"Calf injury",NA,NA,NA,"injuries",NA,NA,350000,"https://www.transfermarkt.com/jacob-italiano/profil/spieler/545810","Australia",NA
"Bundesliga","Grazer AK 1902","Zeteny Jano","Attacking Midfield",NA,NA,20,"Torn ligaments",NA,NA,NA,"injuries",NA,NA,5e+05,"https://www.transfermarkt.com/zeteny-jano/profil/spieler/692474","Austria","Hungary"
"Bundesliga","Red Bull Salzburg","Takumu Kawamura","Defensive Midfield",NA,NA,26,"Knee injury",NA,NA,NA,"injuries",NA,NA,1700000,"https://www.transfermarkt.com/takumu-kawamura/profil/spieler/515650","Japan",NA
"Bundesliga","Austria Vienna","Sanel Saljic","Attacking Midfield",NA,NA,20,"Syndesmosis ligament tear",NA,NA,NA,"injuries",NA,NA,7e+05,"https://www.transfermarkt.com/sanel-saljic/profil/spieler/803967","Austria",NA
"Veikkausliiga","FC Haka","Lucas Falcão","Offensives Mittelfeld",NA,NA,26,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","IF Gnistan","Rachide Gnanou","Innenverteidiger",NA,NA,21,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC KTP","Mitch Glasson","Mittelstürmer",NA,NA,19,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","Ilves Tampere","Jardell Kanga","Offensives Mittelfeld",NA,NA,19,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","Vaasan Palloseura","Yassine El Ouatki","Zentrales Mittelfeld",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","IF Gnistan","Gabriel Europaeus","Zentrales Mittelfeld",NA,NA,20,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC Haka","Nícolas","Innenverteidiger",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","Ilves Tampere","Maksim Stjopin","Offensives Mittelfeld",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","Ilves Tampere","Oiva Jukkola","Rechtsaußen",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","SJK Seinäjoki","Salim Yussif","Rechter Verteidiger",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","SJK Seinäjoki","Samuel Chukwudi","Innenverteidiger",NA,NA,22,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC Haka","Eetu Mömmö","Linksaußen",NA,NA,23,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC Inter Turku","Momodou Sarr","Rechtsaußen",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","IF Gnistan","Roman Eremenko","Offensives Mittelfeld",NA,NA,38,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC KTP","Matias Paavola","Rechter Verteidiger",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","SJK Seinäjoki","Valentín Gasc","Zentrales Mittelfeld",NA,NA,25,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC Haka","Simon Lindholm","Zentrales Mittelfeld",NA,NA,24,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","Vaasan Palloseura","Maissa Fall","Mittelstürmer",NA,NA,30,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","Ilves Tampere","Anton Popovitch","Zentrales Mittelfeld",NA,NA,29,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FF Jaro","Adam Vidjeskog","Zentrales Mittelfeld",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","Vaasan Palloseura","Tristan Dekker","Rechter Verteidiger",NA,NA,27,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FF Jaro","Guillermo Sotelo","Linker Verteidiger",NA,NA,34,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC KTP","Joni Mäkelä","Zentrales Mittelfeld",NA,NA,32,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","HJK Helsinki","Alexander Ring","Zentrales Mittelfeld",NA,NA,34,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
"Veikkausliiga","FC KTP","Atomu Tanaka","Offensives Mittelfeld",NA,NA,38,NA,4,NA,NA,"risk_of_suspension",NA,NA,NA,NA,NA,NA
